Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
VPS41	VPS41	chr7	+	45182942	45382811	5.268137	16.308468	17.299776
ELMO1	ELMO1	chr7	+	46609182	47225427	0.745710	60.746853	64.439346
SEPTIN7	SEPTIN7	chr7	-	48135623	48242194	25.110220	77.889313	82.623802
KBTBD2	KBTBD2	chr7	+	51363620	51374948	1.260704	3.902737	4.139964
AVL9	AVL9	chr7	-	51639293	51731836	0.082157	0.254332	0.269791
LSM5	LSM5	chr7	+	51737132	51742183	12.361875	38.268414	40.594555
PDE1C	PDE1C	chr7	+	52144344	52458200	0.0	0.0	0.0
AQP1	AQP1	chr7	-	53379854	53393024	0.0	0.0	0.0
MINDY4	MINDY4	chr7	-	53412172	53538644	0.072099	0.223195	0.236762
INMT	INMT	chr7	-	53550316	53557804	0.0	0.0	0.0
GARS1	GARS1	chr7	-	53672128	53711702	197.054077	610.016418	647.096252
FKBP14	FKBP14	chr7	+	54325117	54338856	0.916957	2.838606	3.011150
CPVL	CPVL	chr7	+	55211906	55367840	0.0	0.0	0.0
JAZF1	JAZF1	chr7	+	56221034	56582567	0.0	0.0	0.0
TAX1BP1	TAX1BP1	chr7	-	56583887	56676634	14.101967	45.357895	48.114967
HIBADH	HIBADH	chr7	+	56760917	56912603	1.421158	4.444465	4.714622
CBX3	CBX3	chr7	-	58239897	58252354	90.135262	279.029968	295.990784
HNRNPA2B1	HNRNPA2B1	chr7	+	58253565	58264434	268.595886	831.487061	882.028809
CYCS	CYCS	chr7	+	59324640	59327065	229.445389	710.289612	753.464478
NUP42	NUP42	chr7	-	61244857	61265391	4.410288	13.652841	14.482729
FAM126A	FAM126A	chr7	+	61431793	61506371	0.293478	0.908514	0.963738
TMEM196	TMEM196	chr7	+	64772248	64826505	0.0	0.0	0.0
HDAC9	HDAC9	chr7	-	65956490	66131689	0.046208	0.143345	0.152059
SNX13	SNX13	chr7	+	66695725	66845586	0.0	0.0	0.0
AGR2	AGR2	chr7	+	67882215	67895357	0.0	0.0	0.0
SOSTDC1	SOSTDC1	chr7	+	68240741	68245001	0.0	0.0	0.0
ETV1	ETV1	chr7	+	70775735	70871605	0.0	0.0	0.0
NXPH1	NXPH1	chr7	-	76326087	76645424	0.0	0.0	0.0
ICA1	ICA1	chr7	+	76824716	76996443	0.746497	2.310916	2.451385
MIOS	MIOS	chr7	-	77510701	77551562	2.491138	7.711767	8.180526
ASNS	ASNS	chr7	+	78155801	78176469	62.102081	192.248199	203.933975
PEG10	PEG10	chr7	-	81417536	81431105	3.265775	10.109796	10.724319
SGCE	SGCE	chr7	+	81431283	81503489	11.098692	34.358002	36.446449
RBM48	RBM48	chr7	-	83615429	83624262	0.837838	2.593679	2.751335
ERVW-1	ERVW-1	chr7	+	83671473	83680867	0.0	0.0	0.0
CYP51A1	CYP51A1	chr7	+	84017488	84039934	17.535681	54.284863	57.584560
CDK14	CDK14	chr7	-	84955336	85442438	0.000000	0.000000	0.000000
CLDN12	CLDN12	chr7	-	85772357	85784826	1.707569	5.286088	5.607402
SRI	SRI	chr7	+	88175424	88190300	206.467148	639.156311	678.007385
RUNDC3B	RUNDC3B	chr7	-	88576868	88790767	0.0	0.0	0.0
GRM3	GRM3	chr7	-	89560441	89792813	0.0	0.0	0.0
CACNA2D1	CACNA2D1	chr7	+	93923779	94447499	0.0	0.0	0.0
SEMA3C	SEMA3C	chr7	+	95496948	95680586	0.0	0.0	0.0
GNAI1	GNAI1	chr7	-	96218118	96304263	0.755504	2.338799	2.480963
NAPEPLD	NAPEPLD	chr7	-	99854788	99905841	0.153182	0.474203	0.503027
PMPCB	PMPCB	chr7	+	99976249	99990954	19.896402	61.592903	65.336823
PSMC2	PSMC2	chr7	+	100028059	100046588	65.895630	203.991806	216.391418
MR1	MR1	chr7	+	100870268	100870761	0.0	0.0	0.0
PUS7	PUS7	chr7	-	102226517	102318841	0.0	0.0	0.0
HBP1	HBP1	chr7	+	103314149	103349813	0.567209	1.755898	1.862630
BCAP29	BCAP29	chr7	+	103748416	103788113	6.247603	19.340582	20.516197
DLD	DLD	chr7	+	104070861	104100071	32.965115	102.535210	108.767792
PNPLA8	PNPLA8	chr7	-	104674012	104728892	1.030774	3.190947	3.384908
DNAJB9	DNAJB9	chr7	+	104780691	104785224	3.519472	10.895161	11.557422
LRRN3	LRRN3	chr7	+	107539883	107573949	0.0	0.0	0.0
TMEM168	TMEM168	chr7	-	109224952	109250166	1.149132	3.557346	3.773578
GPR85	GPR85	chr7	-	109541969	109550237	0.0	0.0	0.0
TES	TES	chr7	+	112803949	112856377	12.394499	38.369408	40.701687
CAV2	CAV2	chr7	+	113027497	113036647	5.983983	18.524500	19.650509
CAV1	CAV1	chr7	+	113052817	113089226	14.018153	43.395725	46.033527
MET	MET	chr7	+	113199951	113322962	0.934149	2.891827	3.067606
CAPZA2	CAPZA2	chr7	+	113392844	113449932	19.184807	59.390030	63.000046
ST7	ST7	chr7	+	113553248	113670810	0.0	0.0	0.0
WNT2	WNT2	chr7	-	113812098	113858101	1.613489	4.994846	5.298458
ASZ1	ASZ1	chr7	-	113901067	113979849	0.0	0.0	0.0
CFTR	CFTR	chr7	+	114035630	114228830	0.0	0.0	0.0
CTTNBP2	CTTNBP2	chr7	-	114270878	114439175	0.127602	0.395015	0.419026
LSM8	LSM8	chr7	+	114748651	114764798	11.700564	36.221207	38.422909
KCND2	KCND2	chr7	+	117084308	117560900	0.0	0.0	0.0
TSPAN12	TSPAN12	chr7	-	117605750	117674961	0.078243	0.242215	0.256938
ING3	ING3	chr7	+	117780870	117809092	0.0	0.0	0.0
DKFZP469N2120	DKFZP469N2120	chr7	-	119936057	120025531	0.0	0.0	0.0
SLC13A1	SLC13A1	chr7	-	119936069	120025531	0.0	0.0	0.0
NDUFA5	NDUFA5	chr7	-	120311866	120328918	29.473633	91.240944	96.787018
WASL	WASL	chr7	-	120455200	120521920	0.378568	1.171926	1.243161
POT1	POT1	chr7	-	121668066	121777165	4.231061	13.098013	13.894174
GCC1	GCC1	chr7	-	124636241	124641226	1.632983	5.055193	5.362473
SND1	SND1	chr7	+	124710597	125146970	32.926155	101.959984	108.157608
CALU	CALU	chr7	+	125620325	125651914	3.447804	10.673299	11.322075
TNPO3	TNPO3	chr7	-	125845166	125942321	3.323420	10.288247	10.913616
AHCYL2	AHCYL2	chr7	+	126278869	126333697	0.000000	0.000000	0.000000
ZC3HC1	ZC3HC1	chr7	-	126938473	126981169	21.502213	66.563980	70.610062
CEP41	CEP41	chr7	-	127353941	127398653	0.321368	0.994853	1.055325
MKLN1	MKLN1	chr7	+	128335468	128496052	0.996211	3.083951	3.271409
EXOC4	EXOC4	chr7	+	130265341	131126256	8.264192	25.583296	27.138374
SLC35B4	SLC35B4	chr7	-	131382881	131406456	0.0	0.0	0.0
CALD1	CALD1	chr7	+	131999850	132084407	0.090866	0.281292	0.298390
CYREN	CYREN	chr7	-	132292229	132297624	12.042787	37.280621	39.546719
WDR91	WDR91	chr7	-	132311067	132340360	7.539898	23.341110	24.759899
CNOT4	CNOT4	chr7	-	132522031	132632623	0.0	0.0	0.0
CREB3L2	CREB3L2	chr7	-	135036803	135164948	0.591980	1.832581	1.943974
ZC3HAV1	ZC3HAV1	chr7	-	136258609	136326234	1.815301	5.619592	5.961178
TBXAS1	TBXAS1	chr7	+	137079373	137258248	0.0	0.0	0.0
SLC37A3	SLC37A3	chr7	-	137534966	137641255	0.0	0.0	0.0
AGK	AGK	chr7	+	138821103	138925248	2.357704	7.298698	7.742349
SSBP1	SSBP1	chr7	+	139036806	139048546	321.250397	994.488586	1054.938477
GSTK1	GSTK1	chr7	+	140760206	140767515	9.532224	29.508718	31.302402
TCAF1	TCAF1	chr7	-	141195701	141220429	0.0	0.0	0.0
CNTNAP2	CNTNAP2	chr7	+	143657418	146113219	0.0	0.0	0.0
CUL1	CUL1	chr7	+	146429366	146533072	2.666608	91.586586	97.153671
RARRES2	RARRES2	chr7	-	147947458	147950913	0.000000	0.000000	0.000000
TMEM176B	TMEM176B	chr7	-	148465114	148477572	0.0	0.0	0.0
AOC1	AOC1	chr7	+	148530228	148538977	0.0	0.0	0.0
ABCB8	ABCB8	chr7	+	148712011	148731524	7.752257	23.998514	25.457260
SLC4A2	SLC4A2	chr7	+	148744152	148761392	17.597256	78.162773	82.913887
FASTK	FASTK	chr7	-	148761491	148765663	54.168625	167.688751	177.881683
NUB1	NUB1	chr7	+	149008060	149043468	16.958105	52.496872	55.687893
PRKAG2	PRKAG2	chr7	-	149245011	149528932	0.0	0.0	0.0
DNAJB6	DNAJB6	chr7	+	155506706	155593938	10.473950	32.424004	34.394890
VOPP1	VOPP1	chr7_random	-	15103126	15208484	335.129150	1037.452759	1100.514160
AQP1	AQP1	chr7_random	+	15988676	15991556	0.0	0.0	0.0
SYPL1	SYPL1	chr7_random	-	16671487	16693684	4.429103	13.711088	14.544515
AGPAT5	AGPAT5	chr8	+	6987434	7037835	6.665915	20.635542	21.889872
CTSB	CTSB	chr8	+	7982285	8008305	11.341767	35.110489	37.244675
FDFT1	FDFT1	chr8	-	8012269	8048788	62.704990	194.114609	205.913834
NEIL2	NEIL2	chr8	-	8065267	8083180	14.371993	44.491096	47.195484
MTMR7	MTMR7	chr8	-	16659682	16782612	0.0	0.0	0.0
MTUS1	MTUS1	chr8	-	17035538	17197607	0.0	0.0	0.0
FGL1	FGL1	chr8	-	17261273	17285404	0.0	0.0	0.0
ASAH1	ASAH1	chr8	-	17451910	17480497	2.532754	7.840597	8.317186
PSD3	PSD3	chr8	-	17952556	17954101	0.373868	1.157376	1.227727
ATP6V1B2	ATP6V1B2	chr8	+	19723649	19748230	14.633860	45.301754	48.055416
DKFZP459C0228	DKFZP459C0228	chr8	-	21252076	21348596	0.0	0.0	0.0
GFRA2	GFRA2	chr8	-	21252076	21348841	0.0	0.0	0.0
XPO7	XPO7	chr8	+	21485390	21572884	1.955756	6.054395	6.422411
DKFZP469A244	DKFZP469A244	chr8	+	21531659	21572883	0.000000	0.000000	0.000000
DMTN	DMTN	chr8	+	21621355	21649977	0.165153	0.511261	0.542338
REEP4	REEP4	chr8	-	21705845	21709341	6.867664	21.260092	22.552385
PHYHIP	PHYHIP	chr8	-	21788246	21797406	0.0	0.0	0.0
RHOBTB2	RHOBTB2	chr8	+	22578862	22603781	0.000000	0.000000	0.000000
CHMP7	CHMP7	chr8	+	22882321	22897979	4.744659	14.687948	15.580753
NEFL	NEFL	chr8	-	24717671	24723604	0.0	0.0	0.0
PNMA2	PNMA2	chr8	-	26321776	26330926	0.0	0.0	0.0
DPYSL2	DPYSL2	chr8	+	26397500	26483328	8.479981	26.251312	27.846994
STMN4	STMN4	chr8	-	27084066	27091546	8.481990	26.257530	27.853592
TRIM35	TRIM35	chr8	-	27132907	27159271	1.457880	4.513131	4.787461
PTK2B	PTK2B	chr8	+	27173524	27307290	45.254234	140.092651	148.608170
EPHX2	EPHX2	chr8	+	27339838	27397607	2.237858	6.927693	7.348792
CCDC25	CCDC25	chr8	-	27568794	27607474	6.874552	21.281416	22.575005
DKFZP459A2231	DKFZP459A2231	chr8	-	27568794	27607477	0.000000	0.000000	0.000000
KIF13B	KIF13B	chr8	-	28960108	29160009	0.175592	0.543577	0.576618
SARAF	SARAF	chr8	-	30013094	30032670	21.807127	67.507896	71.611351
LEPROTL1	LEPROTL1	chr8	+	30040250	30053076	12.301258	38.080765	40.395500
DCTN6	DCTN6	chr8	+	30101621	30128394	39.553482	122.444946	129.887741
WRN	WRN	chr8	+	31042579	31188389	0.000000	0.000000	0.000000
NRG1	NRG1	chr8	+	32739747	32840071	4.011757	12.419117	13.174012
DUSP26	DUSP26	chr8	-	33348418	33725386	0.0	0.0	0.0
ERLIN2	ERLIN2	chr8	+	38000187	38019444	0.698917	2.163624	2.295139
PLPBP	PLPBP	chr8	+	38026054	38046962	7.552955	23.381536	24.802778
FGFR1	FGFR1	chr8	-	38702231	38757798	1.536754	4.757299	5.046471
PLEKHA2	PLEKHA2	chr8	+	39207120	39273299	0.0	0.0	0.0
TM2D2	TM2D2	chr8	-	39289931	39297699	7.241601	22.417683	23.780338
GPAT4	GPAT4	chr8	+	42084063	42128910	25.678608	79.492760	84.324715
PLAT	PLAT	chr8	-	42686909	42719675	33.895977	104.931114	111.309334
VDAC3	VDAC3	chr8	+	42906432	42918750	80.566109	249.406921	264.567108
SMIM19	SMIM19	chr8	+	43058724	43071412	11.812697	36.568336	38.791138
THAP1	THAP1	chr8	-	43372378	43378609	7.325488	22.677370	24.055811
UBE2V2	UBE2V2	chr8	+	49470349	49534293	14.819012	45.874924	48.663429
PCMTD1	PCMTD1	chr8	-	53391327	53477533	0.688646	2.131828	2.261411
ATP6V1H	ATP6V1H	chr8	-	55411784	55546168	54.685059	169.287460	179.577591
LYPLA1	LYPLA1	chr8	-	55751209	55807937	32.070644	99.280464	105.315216
RPS20	RPS20	chr8	-	57850341	57851790	5326.372559	16488.746094	17491.013672
FAM110B	FAM110B	chr8	+	60099503	60102573	0.692934	2.145102	2.275492
SDCBP	SDCBP	chr8	+	60514000	60543661	16.012978	49.571060	52.584232
RAB2A	RAB2A	chr8	+	62542370	62646362	17.286472	53.513393	56.766197
NPM1	NPM1	chr8	+	63224805	63226101	39.124771	121.117790	128.479919
CLVS1	CLVS1	chr8	+	63311638	63527315	0.481596	1.490867	1.581490
ASPH	ASPH	chr8	-	63526920	63761274	0.188987	2.274904	2.413184
YTHDF3	YTHDF3	chr8	+	65329191	65369377	0.000000	0.000000	0.000000
ARMC1	ARMC1	chr8	-	67766886	67794725	1.021899	3.163473	3.355764
MTFR1	MTFR1	chr8	+	67805513	67881034	2.709886	8.388941	8.898862
PDE7A	PDE7A	chr8	-	67888773	67960078	0.640997	1.984322	2.104939
ADHFE1	ADHFE1	chr8	+	68612129	68650824	0.0	0.0	0.0
VXN	VXN	chr8	+	68676328	68702499	0.0	0.0	0.0
SGK3	SGK3	chr8	+	68966458	69058549	0.0	0.0	0.0
C8H8orf34	C8H8orf34	chr8	+	70594130	71107853	0.0	0.0	0.0
TRAM1	TRAM1	chr8	-	72924059	72957546	6.678623	20.674883	21.931602
TERF1	TERF1	chr8	+	75483293	75521563	4.474916	13.852909	14.694958
RPL7	RPL7	chr8	-	75769477	75772870	6404.611328	19826.630859	21031.791016
STAU2	STAU2	chr8	-	76030125	76172317	2.205907	6.828784	7.243870
DKFZP469K0112	DKFZP469K0112	chr8	-	76030992	76223894	0.000000	0.000000	0.000000
GDAP1	GDAP1	chr8	+	76871448	76890080	0.712678	2.206223	2.340328
ZC2HC1A	ZC2HC1A	chr8	+	81498194	81551116	0.297223	0.920107	0.976036
HEY1	HEY1	chr8	-	82640123	82643933	0.0	0.0	0.0
TPD52	TPD52	chr8	-	82925185	83057479	1.036574	3.208902	3.403955
SNX16	SNX16	chr8	-	84697265	84915932	0.0	0.0	0.0
ATP6V0D2	ATP6V0D2	chr8	+	89156403	89212929	0.0	0.0	0.0
RMDN1	RMDN1	chr8	-	89548167	89584287	7.838893	24.266708	25.741756
CPNE3	CPNE3	chr8	+	89590383	89652851	1.148927	3.556711	3.772905
NBN	NBN	chr8	-	93156529	93213021	3.802755	12.152119	12.890783
CALB1	CALB1	chr8	-	93269324	93293559	0.0	0.0	0.0
NECAB1	NECAB1	chr8	+	94017516	94191885	0.813333	2.517819	2.670864
TRIQK	TRIQK	chr8	-	99138299	99210594	2.920725	9.041631	9.591226
PDP1	PDP1	chr8	+	100197968	100207239	0.857584	5.194753	5.510515
GEM	GEM	chr8	-	100523681	100536790	1.406583	4.354331	4.619009
DPY19L4	DPY19L4	chr8	+	101018239	101092976	0.631150	1.953839	2.072603
UQCRB	UQCRB	chr8	-	102572973	102577618	370.949402	1148.340820	1218.142578
CPQ	CPQ	chr8	+	102985681	103502036	0.0	0.0	0.0
STK3	STK3	chr8	-	104839440	105202305	0.0	0.0	0.0
COX6C	COX6C	chr8	-	106380774	106402899	174.056656	538.823792	571.576111
ANKRD46	ANKRD46	chr8	-	107037166	107080735	3.886900	12.032600	12.764001
PABPC1	PABPC1	chr8	-	107226245	107244779	147.639511	457.084534	484.868317
YWHAZ	YWHAZ	chr8	-	107432378	107465991	59.784908	185.074966	196.324738
NCALD	NCALD	chr8	-	108230457	108573095	8.125446	25.153784	26.682756
RRM2B	RRM2B	chr8	-	108782904	108820519	5.697391	17.637302	18.709383
KLF10	KLF10	chr8	-	109231865	109242807	5.373932	16.635977	17.647192
AZIN1	AZIN1	chr8	-	109418353	109456485	15.401548	47.678272	50.576389
ATP6V1C1	ATP6V1C1	chr8	+	109611890	109660577	4.811189	14.893905	15.799228
FZD6	FZD6	chr8	+	109913269	109949003	4.500305	13.931507	14.778331
SLC25A32	SLC25A32	chr8	-	110035090	110051915	6.286121	19.459822	20.642685
DCAF13	DCAF13	chr8	+	110052102	110080404	41.198589	127.537666	135.290024
LRP12	LRP12	chr8	-	111182288	111282108	0.000000	0.000000	0.000000
OXR1	OXR1	chr8	+	113055849	113558323	0.096360	1.018714	1.080637
EIF3E	EIF3E	chr8	-	115042942	115092963	159.510696	493.794128	523.809387
EMC2	EMC2	chr8	+	115300511	115349115	8.136131	25.186861	26.717844
KCNV1	KCNV1	chr8	-	116914688	116923495	0.0	0.0	0.0
EXT1	EXT1	chr8	-	125349272	125670089	5.861204	18.144415	19.247320
SAMD12	SAMD12	chr8	-	125948270	126201660	0.0	0.0	0.0
MAL2	MAL2	chr8	+	126818469	126859503	0.0	0.0	0.0
ENPP2	ENPP2	chr8	-	127162151	127280152	0.0	0.0	0.0
ZHX2	ZHX2	chr8	+	130517388	130722367	0.681169	2.108681	2.236857
DERL1	DERL1	chr8	-	130766726	130784244	17.410362	53.896915	57.173035
TBC1D31	TBC1D31	chr8	+	130798258	130816756	11.763989	36.417553	38.631187
ATAD2	ATAD2	chr8	-	130994479	131077311	9.169706	28.386480	30.111948
MTSS1	MTSS1	chr8	-	132198809	132389686	13.464007	41.680264	44.213795
WASHC5	WASHC5	chr8	-	132739917	132808095	2.478134	7.671511	8.137823
CYRIB	CYRIB	chr8	-	137667526	137768343	17.360802	53.743496	57.010288
KHDRBS3	KHDRBS3	chr8	+	143550962	143756579	22.839645	70.704247	75.001991
GFUS	GFUS	chr8	-	151966223	151971095	41.928802	129.798172	137.687943
DKFZP468L0227	DKFZP468L0227	chr8	-	152193639	152206717	0.000000	0.000000	0.000000
PUF60	PUF60	chr8	-	152193639	152206711	55.849537	172.892334	183.401566
RPL8	RPL8	chr8	-	153170015	153172506	7337.135742	22713.425781	24094.058594
ZNF7	ZNF7	chr8	+	153208332	153223944	2.571832	7.961570	8.445513
C8H8orf33	C8H8orf33	chr8	+	153455662	153459104	17.665100	54.685505	58.009556
IMPA1	IMPA1	chr8_random	-	6589620	6592344	7.287942	22.561140	23.932516
IMPA1	IMPA1	chr8_random	-	8641789	14351094	0.0	0.0	0.0
ATP6V1B2	ATP6V1B2	chr8_random	+	10967333	10981018	0.0	0.0	0.0
ARMC1	ARMC1	chr8_random	-	13826549	13828797	0.357767	1.107532	1.174854
TBC1D31	TBC1D31	chr8_random	+	13979101	14044204	0.000000	0.000000	0.000000
ALDH1B1	ALDH1B1	chr9	-	23177814	23183768	0.306863	0.949950	1.007692
TOMM5	TOMM5	chr9	+	24043196	24047361	56.599998	175.215515	185.865967
GRHPR	GRHPR	chr9	-	24203570	24218048	137.362961	425.231842	451.079498
GNE	GNE	chr9	+	25269214	25332944	1.283293	3.972665	4.214143
RUSC2	RUSC2	chr9	-	26008507	26033021	0.0	0.0	0.0
UNC13B	UNC13B	chr9	-	26195644	26448970	0.398903	1.234876	1.309938
FAM214B	FAM214B	chr9	+	26517251	26524559	0.983928	3.045927	3.231073
PHF24	PHF24	chr9	-	26622751	26637797	0.0	0.0	0.0
IL11RA	IL11RA	chr9	-	26956024	26965751	7.115429	22.027094	23.366009
CHMP5	CHMP5	chr9	-	28360105	28377265	34.506618	106.821457	113.314598
DNAJA1	DNAJA1	chr9	-	28610832	28626483	135.711761	420.120239	445.657196
NDUFB6	NDUFB6	chr9	+	29090459	29110492	73.252609	226.766678	240.550644
ACO1	ACO1	chr9	-	29217613	29288840	3.692568	11.431010	12.125843
DKFZP469L125	DKFZP469L125	chr9	-	34544516	34665626	0.000000	0.000000	0.000000
TEK	TEK	chr9	-	34544516	34665622	0.000000	0.000000	0.000000
IFT74	IFT74	chr9	-	34693584	34826820	2.703698	8.369784	8.878541
LRRC19	LRRC19	chr9	+	34778542	34790461	0.000000	0.000000	0.000000
ELAVL2	ELAVL2	chr9	+	38129417	38261292	0.0	0.0	0.0
MTAP	MTAP	chr9	-	40135412	40206053	2.548185	7.888367	8.367860
PLIN2	PLIN2	chr9	+	43082695	43094626	20.985714	64.965065	68.913956
ZDHHC21	ZDHHC21	chr9	+	47601240	47683354	0.992422	3.072222	3.258966
IL33	IL33	chr9	-	56552888	56587714	0.0	0.0	0.0
JAK2	JAK2	chr9	-	57844601	57987758	2.679101	8.293640	8.797769
AK3	AK3	chr9	+	58240416	58269579	2.425560	7.508759	7.965178
CDC37L1	CDC37L1	chr9	-	58276595	58303660	7.812005	24.183474	25.653463
SMARCA2	SMARCA2	chr9	-	60836439	61015542	20.421728	167.170486	177.331924
KANK1	KANK1	chr9	-	62327643	62389574	0.038656	0.119667	0.126941
DKFZP469I2228	DKFZP469I2228	chr9	-	62338503	62486318	0.000000	0.000000	0.000000
CBWD1	CBWD1	chr9	+	62903757	62956010	41.643417	128.914719	136.750778
TMEM252	TMEM252	chr9	-	63205673	63211550	0.0	0.0	0.0
GDA	GDA	chr9	+	66875444	66977518	0.0	0.0	0.0
ALDH1A1	ALDH1A1	chr9	-	67652586	67705567	0.093467	0.289344	0.306932
ANXA1	ANXA1	chr9	+	67937895	67956316	0.135000	0.417917	0.443320
NMRK1	NMRK1	chr9	-	69895866	69923640	1.332656	4.125477	4.376244
OSTF1	OSTF1	chr9	+	69923906	69981880	63.871796	197.726669	209.745468
PRUNE2	PRUNE2	chr9	-	71590360	71670683	0.0	0.0	0.0
FRMD3	FRMD3	chr9	-	78381581	78685731	0.0	0.0	0.0
UBQLN1	UBQLN1	chr9	-	78810732	78863147	9.982670	30.903156	32.781601
HNRNPK	HNRNPK	chr9	-	79133986	79146592	68.005463	210.523178	223.319809
NAA35	NAA35	chr9	+	81125658	81209429	7.911601	24.491789	25.980518
MVP	MVP	chr9	-	83325754	83328551	11.607697	35.933720	38.117947
CDK20	CDK20	chr9	-	83361311	83369999	2.886281	8.935003	9.478117
SPIN1	SPIN1	chr9	+	83799840	83889820	3.817551	11.817918	12.536269
DKFZP459G096	DKFZP459G096	chr9	+	83799866	83889820	0.000000	0.000000	0.000000
DKFZP459E2326	DKFZP459E2326	chr9	+	83799883	83889820	0.000000	0.000000	0.000000
SECISBP2	SECISBP2	chr9	+	84776142	84818126	7.725692	23.916273	25.370022
DIRAS2	DIRAS2	chr9	-	86206737	86240116	0.0	0.0	0.0
SPTLC1	SPTLC1	chr9	-	87687063	87804135	10.592808	32.791946	34.785202
NOL8	NOL8	chr9	-	88053300	88081104	9.867420	30.546381	32.403137
OGN	OGN	chr9	-	88141292	88161988	0.0	0.0	0.0
FGD3	FGD3	chr9	+	88646969	88714210	6.208081	19.218235	20.386414
TDRD7	TDRD7	chr9	+	93172727	93260337	2.554131	7.906773	8.387385
TSTD2	TSTD2	chr9	-	93360473	93394394	1.651157	5.111454	5.422153
SEC61B	SEC61B	chr9	+	95031702	95041683	311.127838	963.152344	1021.697449
TEX10	TEX10	chr9	-	96126098	96177498	16.724667	51.774223	54.921314
MRPL50	MRPL50	chr9	-	97291348	97302358	4.574963	14.162624	15.023497
ALDOB	ALDOB	chr9	-	97330611	97345498	0.0	0.0	0.0
PGAP4	PGAP4	chr9	-	97380695	97394631	0.0	0.0	0.0
NIPSNAP3A	NIPSNAP3A	chr9	+	100929209	100941539	0.0	0.0	0.0
TMEM38B	TMEM38B	chr9	+	101942375	102026215	1.920858	5.946362	6.307811
ELP1	ELP1	chr9	-	105233595	105298285	4.612438	14.278634	15.146559
ABITRAM	ABITRAM	chr9	+	105298572	105304977	0.881283	2.728171	2.894002
CTNNAL1	CTNNAL1	chr9	-	105306605	105376374	3.012879	9.326910	9.893846
PTPN3	PTPN3	chr9	-	105756997	105877358	0.0	0.0	0.0
PALM2AKAP2	PALM2AKAP2	chr9	+	106025289	106549625	0.675250	7.486405	7.941465
TXN	TXN	chr9	-	106621931	106634452	1894.007446	5863.241699	6219.638184
DNAJC25	DNAJC25	chr9	+	108045898	108067790	3.422603	10.595285	11.239318
HSDL2	HSDL2	chr9	+	108842836	108940144	5.745674	17.786772	18.867937
FKBP15	FKBP15	chr9	-	109640836	109696122	1.092244	3.381238	3.586766
SLC31A1	SLC31A1	chr9	+	109696397	109736741	2.363286	7.315978	7.760679
CDC26	CDC26	chr9	-	109742199	109750377	85.050056	263.287811	279.291718
PRPF4	PRPF4	chr9	+	109750481	109767748	5.556014	17.199644	18.245123
ALAD	ALAD	chr9	-	109877172	109892616	2.142019	6.631007	7.034071
POLE3	POLE3	chr9	-	109898850	109901927	14.206947	43.980167	46.653496
AMBP	AMBP	chr9	-	110578366	110597063	5.852659	18.117962	19.219259
TRAF1	TRAF1	chr9	-	117732719	117757257	69.256721	214.396683	227.428757
RAB14	RAB14	chr9	-	118016601	118037662	7.872678	24.371294	25.852701
GSN	GSN	chr9	+	118099723	118167532	12.317222	38.130184	40.447922
GGTA1	GGTA1	chr9	-	118305562	118338220	0.0	0.0	0.0
NDUFA8	NDUFA8	chr9	-	118934833	118950109	23.240046	71.943748	76.316849
RBM18	RBM18	chr9	-	119042346	119067701	6.915924	21.409491	22.710863
PDCL	PDCL	chr9	-	119672642	119682806	0.851824	2.636975	2.797263
RABGAP1	RABGAP1	chr9	+	119791228	119957639	1.386430	4.291945	4.552830
STRBP	STRBP	chr9	-	119978320	120037819	0.244019	0.755405	0.801322
ARPC5L	ARPC5L	chr9	+	121769196	121777738	67.378212	208.581421	221.259995
HSPA5	HSPA5	chr9	-	122119139	122124229	84.139366	260.468597	276.301147
MAPKAP1	MAPKAP1	chr9	-	122357174	122625187	36.948643	114.381195	121.333839
STXBP1	STXBP1	chr9	+	124530811	124608601	0.317408	0.982594	1.042321
ENG	ENG	chr9	-	124732712	124774083	0.227376	0.703883	0.746669
AK1	AK1	chr9	-	124786445	124797801	2.806029	8.686569	9.214581
SLC27A4	SLC27A4	chr9	+	125308349	125328172	4.525669	14.010025	14.861623
ODF2	ODF2	chr9	+	125428614	125480470	9.847982	30.486206	32.339306
GLE1	GLE1	chr9	+	125484278	125523459	8.044594	24.903492	26.417248
DYNC2I2	DYNC2I2	chr9	-	125618659	125656024	81.600784	252.609940	267.964813
ZER1	ZER1	chr9	-	125703530	125741999	1.822798	5.642800	5.985797
PTPA	PTPA	chr9	+	126081807	126122413	54.917259	170.006287	180.340103
ASB6	ASB6	chr9	-	126523854	126529053	13.723226	42.482719	45.065029
C9H9orf78	C9H9orf78	chr9	-	126736200	126743894	31.150181	96.431007	102.292549
USP20	USP20	chr9	+	126759335	126791595	19.184217	59.388210	62.998116
NCS1	NCS1	chr9	+	127099217	127166295	4.403054	13.630448	14.458973
ASS1	ASS1	chr9	+	127335252	127393594	0.000000	0.000000	0.000000
AIF1L	AIF1L	chr9	+	127940981	127966756	0.0	0.0	0.0
PLPP7	PLPP7	chr9	+	128134265	128154764	0.0	0.0	0.0
POMT1	POMT1	chr9	+	128359174	128380715	17.222500	53.315357	56.556126
UCK1	UCK1	chr9	-	128380721	128388449	20.178776	62.467041	66.264091
MED27	MED27	chr9	-	128723304	128952599	27.945415	86.510071	91.768578
